# Mechanical subset of the trope library (see library.md — the human record stays there).
# Format: SEVERITY <TAB> LOGGED_AT <TAB> extended-regex (case-insensitive) <TAB> source/note
# PERM  = calcified into house style; never decays. Any hit means the draft changes. LOGGED_AT is "-".
# BAN   = any hit means the draft changes — until it cools. LOGGED_AT is the catalog song-count
#         at the device's last use; when (current catalog − LOGGED_AT) ≥ the cooling threshold
#         (60 songs, tunable via TROPE_COOL_THRESHOLD), check.sh demotes the line to WATCH.
# WATCH = a hit is allowed only with a stated, song-specific justification — never as a reflex.
# LOGGED_AT backfill (2026-07-24) is approximate by era: 73 = pre-seed sources, 95 = post-seed
# earlier sessions, 108 = this week's songs. New lines record the exact count (write-song step 7).
# Patterns are anchors, not full lines. A miss here proves nothing about constructions-with-slots
# or imagery motifs — those stay in the fuzzy check (library.md Constructions + Imagery).
#
# --- Constructions with mechanical skeletons ---
BAN	150	careful round my throat	verse-2 reversal carried by a razor — the-bell-knows-my-name/the-bloom-i-cut
BAN	150	head that.s finished	deadheading as the utilitarian argument — the-bell-knows-my-name/the-bloom-i-cut
BAN	151	not one yard of that ground	capability-against-non-entitlement thesis couplet — the-bell-knows-my-name/born-in-a-stable
BAN	151	walk him out, walk him sound	band-instruction chorus opener — the-bell-knows-my-name/born-in-a-stable
BAN	151	comes when I call it	pre-chorus violin-personification line — the-bell-knows-my-name/born-in-a-stable
BAN	151	I.d have said the same	communal shout-back as concession — the-bell-knows-my-name/born-in-a-stable
BAN	151	hand flat on my chest	exclusion delivered as a courtesy — the-bell-knows-my-name/born-in-a-stable
BAN	151	ever a word for what I was	chorus question asking for a category — the-bell-knows-my-name/born-in-a-stable
BAN	151	born in a stable is a dog	the Wellington retort taken literally — the-bell-knows-my-name/born-in-a-stable
BAN	151	held the horses while it went	exclusion staged as a job at the graveside — the-bell-knows-my-name/born-in-a-stable
PERM	-	^[A-Z][a-z]+ — d(o|id) you know	named address + question about their knowledge — spent the-bloom-i-cut
BAN	152	feed the jaws	machine-tending consumption-imperative hook opener — laundry/keep-her-fed
BAN	152	keep her fed	machine-appetite mantra — laundry/keep-her-fed
BAN	152	take the line speed	mechanical-collapse pre-hook line — laundry/keep-her-fed
BAN	152	operator zero six two	question-with-no-addressee as a number read out — laundry/keep-her-fed
BAN	152	has a name and I have a number	flash of legibility, asymmetry of naming — laundry/keep-her-fed
BAN	152	fair enough, honestly, considering	amputation entered on the credit side — laundry/keep-her-fed
BAN	152	out loud, in a canteen	final-hook button citing witnesses — laundry/keep-her-fed
BAN	152	who Doris was	the named machine as harsh mistress — laundry/keep-her-fed
BAN	152	glove in the swarf bin	unreported injury as grotesque non-sequitur — laundry/keep-her-fed
BAN	153	log it before you drive	anger-management consumption-imperative hook opener — laundry/one-to-ten
BAN	153	one to ten	measurement-scale mantra — laundry/one-to-ten
BAN	153	drop a point a bar	mechanical-collapse pre-hook line — laundry/one-to-ten
BAN	153	the man in March	question-with-no-addressee aimed at an earlier self — laundry/one-to-ten
BAN	153	It was not a four	flash of legibility, the fraud admitted — laundry/one-to-ten
BAN	153	nothing else moved at all	improvement and stasis as the same fact — laundry/one-to-ten
BAN	153	telling the truth	closing button, the score become accurate — laundry/one-to-ten
BAN	153	whose number it is	consequence gestured at, incident never named — laundry/one-to-ten
BAN	153	it.s in my handwriting	dissolve as a record running ahead of him — laundry/one-to-ten
BAN	154	say it and stop	quoted-instruction hook opener — guessed/say-it-and-stop
BAN	154	how many is that	question-she-knows-the-answer-to, as a quantity — guessed/say-it-and-stop
BAN	154	doing the other thing	one-line-that-lands, result plus cost of not trying — guessed/say-it-and-stop
BAN	154	in case it stops working	managed drop-out, success documented as procedure — guessed/say-it-and-stop
BAN	154	nothing of mine on it	unspent-expertise as a fact about a website — guessed/say-it-and-stop
BAN	154	didn.t tell anyone it worked	unreported win as the disproportionate shrug — guessed/say-it-and-stop
BAN	155	don.t push it	quoted-instruction hook opener — guessed/ones-with-names-on
BAN	155	they.ve got one	question-she-knows-the-answer-to, one verb changed — guessed/ones-with-names-on
BAN	155	isn.t the interesting part	one-line-that-lands, boast declined as the subject — guessed/ones-with-names-on
BAN	155	ones with names on	managed drop-out, service kept running for absent people — guessed/ones-with-names-on
BAN	155	nearest the tap	disproportionate shrug with a plumbing reason — guessed/ones-with-names-on
BAN	155	from the doorway	unspent-expertise as a storage problem — guessed/ones-with-names-on
BAN	155	take a cutting	rooted cuttings labelled for people who never collect — guessed/ones-with-names-on
BAN	156	omen about us	prophecy-granted-then-redirected thesis couplet — the-bell-knows-my-name/best-thing-i-ever-ate
BAN	156	sing it thin, sing it hungry	band-instruction chorus opener — the-bell-knows-my-name/best-thing-i-ever-ate
BAN	156	a swan makes when it goes	pre-chorus violin-personification line — the-bell-knows-my-name/best-thing-i-ever-ate
BAN	156	stay said	chorus question about the durability of a sentence — the-bell-knows-my-name/best-thing-i-ever-ate
BAN	156	best thing I ever ate	communal shout-back refusing both positions — the-bell-knows-my-name/best-thing-i-ever-ate
BAN	156	still the word for it	verse-2 loss relocated to a reputation — the-bell-knows-my-name/best-thing-i-ever-ate
BAN	156	isn.t written down where	remote ownership established without naming an authority — the-bell-knows-my-name/best-thing-i-ever-ate
BAN	157	don.t bring it up	quoted-instruction hook opener — guessed/name-of-the-course
BAN	157	changed the meeting	question-she-knows-the-answer-to, aimed at the outcome — guessed/name-of-the-course
BAN	157	on top of the wardrobe	one-line-that-lands, credential and its storage — guessed/name-of-the-course
BAN	157	got a distinction	managed drop-out, compliance carried to its absurd end — guessed/name-of-the-course
BAN	157	thinks the template does	unspent-expertise credited to software — guessed/name-of-the-course
BAN	157	name of the course	disproportionate shrug, taking a note — guessed/name-of-the-course
BAN	158	bark at what they don.t know	rule-and-its-fatal-instance thesis couplet — the-bell-knows-my-name/only-bark-at-strangers
BAN	158	keep it low, keep it listening	band-instruction chorus opener — the-bell-knows-my-name/only-bark-at-strangers
BAN	158	fiddle joins in with them	pre-chorus violin-personification line — the-bell-knows-my-name/only-bark-at-strangers
BAN	158	counting on that, or did it just	unaddressed chorus question — the-bell-knows-my-name/only-bark-at-strangers
BAN	158	best night.s sleep	verse-2 button, loss reported through the animals — the-bell-knows-my-name/only-bark-at-strangers
BAN	158	only bark at strangers	communal shout-back — the-bell-knows-my-name/only-bark-at-strangers
BAN	158	You stop getting up	confession with its own defence attached — the-bell-knows-my-name/only-bark-at-strangers
PERM	-	and the fiddle starts	pre-chorus opener — three words shared with the retired confessing line
BAN	159	mind the flex	deferred-defect consumption-imperative hook opener — laundry/it-does-that
BAN	159	it does that	normalized-deviance mantra — laundry/it-does-that
BAN	159	starts being the arrangement	mechanical-collapse pre-hook line — laundry/it-does-that
BAN	159	the plan is the window	question-with-no-addressee, self-answered and useless — laundry/it-does-that
BAN	159	no working smoke alarm	flash of legibility, hazard stated plain — laundry/it-does-that
BAN	159	the whole of the evidence	absence of harm offered as proof of safety — laundry/it-does-that
BAN	159	gone off in anger	inherited household formula for the fault — laundry/it-does-that
BAN	159	four things in a three	domestic normalization palette — laundry/it-does-that
BAN	159	hear it as a bar	dissolve, ignored warning becoming the tempo — laundry/it-does-that
BAN	160	use the shared one	quoted-instruction hook opener — guessed/the-only-name-in-it
BAN	160	whose name is on it	question-she-knows-the-answer-to, answered in the final hook — guessed/the-only-name-in-it
BAN	160	only name in it	one-line-that-lands, integrity and exposure in one sentence — guessed/the-only-name-in-it
BAN	160	only one they can find	managed drop-out as a risk assessment — guessed/the-only-name-in-it
BAN	160	Said it like a kindness	no-villain rule stated three times over — guessed/the-only-name-in-it
BAN	160	tell you by the timestamps	unspent-expertise, de-anonymising the floor — guessed/the-only-name-in-it
BAN	160	logged in as me	shrug as quiet non-compliance — guessed/the-only-name-in-it
BAN	161	just how we do it	reclassification-timeline accusatory parallel — purple-dog/laminated
BAN	161	park it, take it offline	corporate stacked-imperative chorus opener — purple-dog/laminated
BAN	161	DIFFICULT	contradicting gang shout-back and its flip — purple-dog/laminated
BAN	161	You renamed it	direct accusation, charged with vocabulary — purple-dog/laminated
BAN	161	in the car park, out loud	pre-chorus crack shown through behaviour — purple-dog/laminated
BAN	161	Somebody laminated that	petty trigger's button — purple-dog/laminated
BAN	162	the new baseline	reclassification chant hook — girlboss/the-new-baseline
BAN	162	taken it as a method	unearned moral, case study repurposed — girlboss/the-new-baseline
BAN	162	who wrote the clause	bridge answer quoting her own document — girlboss/the-new-baseline
BAN	162	while he was still talking	bridge button as forward scheduling — girlboss/the-new-baseline
BAN	162	been like that a while	deviation normalised by consent — girlboss/the-new-baseline
BAN	162	weekly alarm test	scheduled siren as the cutaway — girlboss/the-new-baseline
BAN	162	Every single thing on it is signed	nothing concealed, everything signed — girlboss/the-new-baseline
BAN	163	I can, and I haven.t	capacity-comparison thesis couplet — the-bell-knows-my-name/they-went-up-quiet
BAN	163	load them slow, load them quiet	band-instruction chorus opener — the-bell-knows-my-name/they-went-up-quiet
BAN	163	takes it off me	pre-chorus violin-personification line — the-bell-knows-my-name/they-went-up-quiet
BAN	163	meant to do with seven horses	chorus question aimed at logistics — the-bell-knows-my-name/they-went-up-quiet
BAN	163	I said not really	verse-2 protective denial — the-bell-knows-my-name/they-went-up-quiet
BAN	163	went up quiet	communal shout-back, compliance as the worst outcome — the-bell-knows-my-name/they-went-up-quiet
BAN	163	did the feeds	the dead woman's labour itemised — the-bell-knows-my-name/they-went-up-quiet
BAN	164	give a bird a word	hypothetical-then-inverted-arrangement thesis couplet — the-bell-knows-my-name/so-i-sing-it
BAN	164	take it high, take it wordless	band-instruction chorus opener — the-bell-knows-my-name/so-i-sing-it
BAN	164	asks it to explain	pre-chorus violin-personification line — the-bell-knows-my-name/so-i-sing-it
BAN	164	rather I had said it	chorus direct question offering the alternative — the-bell-knows-my-name/so-i-sing-it
BAN	164	so I sing it	communal shout-back answering the song's question — the-bell-knows-my-name/so-i-sing-it
BAN	164	played for that as well	verse-2 button, the rival conceded to be decent — the-bell-knows-my-name/so-i-sing-it
BAN	164	one about the orchard	the song sung at every wedding — the-bell-knows-my-name/so-i-sing-it
BAN	165	are the building.s	inventory-ending-in-negation accusatory parallel — purple-dog/isnt-plugged-into-anything
BAN	165	wait your turn, be patient	ward stacked-imperative chorus opener — purple-dog/isnt-plugged-into-anything
BAN	165	NORMAL FOR	gang shout-back voicing the institution — purple-dog/isnt-plugged-into-anything
BAN	165	upside down	direct accusation, a word on a chart — purple-dog/isnt-plugged-into-anything
BAN	165	pressing that a lot	petty trigger with its rebuttal — purple-dog/isnt-plugged-into-anything
BAN	165	back of the menu card	pre-chorus crack shown through behaviour — purple-dog/isnt-plugged-into-anything
BAN	165	isn.t plugged into anything	the wire connected to nothing — purple-dog/isnt-plugged-into-anything
BAN	165	tucked the buzzer	institutional dismissal as furniture — purple-dog/isnt-plugged-into-anything
BAN	166	make good	quoted-instruction hook opener — guessed/two-coats
BAN	166	who.s in there now	question resolved into a wish — guessed/two-coats
BAN	166	no telling anybody was ever in it	one-line-that-lands, erasure as workmanship — guessed/two-coats
BAN	166	still got the paint	managed drop-out as a small keeping — guessed/two-coats
BAN	166	find them with a thumbnail	unspent-expertise as a decorating standard — guessed/two-coats
BAN	166	cleanest check-out	making good as contractual self-erasure — guessed/two-coats
BAN	167	say it was the theme	permission-imperative chorus opener — penny-rich/say-it-was-the-theme
BAN	167	the garlands	crowd's wrong version, one word changed at the end — penny-rich/say-it-was-the-theme
BAN	167	comes for a theme	one-line-that-lands, the actual mechanism stated — penny-rich/say-it-was-the-theme
BAN	167	minutes for a	plain line at the break, contribution unrecordable — penny-rich/say-it-was-the-theme
BAN	167	marvellous raffle	the correction she doesn't make — penny-rich/say-it-was-the-theme
BAN	167	Friday after the pensions	the date as the real judgement — penny-rich/say-it-was-the-theme
BAN	173	let him sign it	permission-imperative chorus opener — penny-rich/let-him-sign-it
BAN	173	pencil cross	one-line-that-lands, authority in who chooses the place — penny-rich/let-him-sign-it
BAN	173	with my name on it	plain line at the break — penny-rich/let-him-sign-it
BAN	173	call it a knack	permission-imperative chorus opener — penny-rich/call-it-a-knack
BAN	173	I do it in the order	one-line-that-lands, the working in a sentence — penny-rich/call-it-a-knack
BAN	173	stops being a word	method given away in full — penny-rich/call-it-a-knack
BAN	173	say the sky told me	permission-imperative chorus opener — penny-rich/say-the-sky-told-me
BAN	173	It.s the gate	one-line-that-lands, she already told them — penny-rich/say-the-sky-told-me
BAN	173	say the man did it	permission-imperative chorus opener — penny-rich/say-the-man-did-it
BAN	173	hymn they can all sing	one-line-that-lands, the dead man's preference conceded wrong — penny-rich/say-the-man-did-it
BAN	173	rang everybody else	plain line at the break — penny-rich/say-the-man-did-it
BAN	173	gets it from him	permission-imperative chorus opener — penny-rich/her-fathers-daughter
BAN	173	before she leaves the counter	one-line-that-lands, visible and invisible inheritance — penny-rich/her-fathers-daughter
BAN	173	no memory of it at all	plain line at the break — penny-rich/her-fathers-daughter
BAN	173	say I like a bargain	permission-imperative chorus opener — penny-rich/four-pound-a-year
BAN	173	four pound a year	one-line-that-lands, price divided by years — penny-rich/four-pound-a-year
BAN	173	see me out	plain line at the break — penny-rich/four-pound-a-year
BAN	174	Thursday morning in three years	present-act-against-future-consequence parallel — purple-dog/the-same-drawer
BAN	174	have a clear-out, be reasonable	domestic stacked-imperative chorus opener — purple-dog/the-same-drawer
BAN	174	NEED IT	gang shout-back as a prediction, flipped — purple-dog/the-same-drawer
BAN	174	if I.d used it lately	direct accusation, the wrong test named — purple-dog/the-same-drawer
BAN	174	put it in my coat	pre-chorus crack shown through behaviour — purple-dog/the-same-drawer
BAN	174	a fortnight of not having one	cost restated in delay rather than money — purple-dog/the-same-drawer
BAN	174	SAME DRAWER	breakdown detonating on the loop — purple-dog/the-same-drawer
BAN	175	drink it hot, stay under	maintenance-dosing consumption-imperative hook opener — laundry/level
BAN	175	can.t hold a straight line	mechanical-collapse pre-hook line — laundry/level
BAN	175	been in the room — no	question asked and then declined — laundry/level
BAN	175	I.ve decided not to	flash of legibility, deprivation as a choice — laundry/level
BAN	175	is a colour, not a time	grotesque non-sequitur as category error — laundry/level
BAN	175	does the filing	recurring figure from inside the dream — laundry/level
BAN	175	at about waist height	the dream continuing while awake — laundry/level
BAN	175	it.s finishing him	dissolve as a microsleep the machine speaks through — laundry/level
PERM	-	bins? (out|go|are).{0,20}six	the bins-at-six fixed point — laundry/mind-the-white, flagged by user
BAN	177	USE_THIS	build made entirely of filenames — disassembler/use-this-one
BAN	177	USE THIS ONE	shouted-anchor drop — disassembler/use-this-one
BAN	177	not to lose anything	one-human-sentence breakdown — disassembler/use-this-one
BAN	177	modified eleven forty-seven	two files with the same timestamp as the closing joke — disassembler/use-this-one
BAN	177	New folder \(2\)	version control by filename — disassembler/use-this-one
BAN	178	STILL PASSED	shouted-anchor drop on a machine's own verdict — disassembler/still-passed
BAN	178	reallocated sector count	build as a machine reporting its own deterioration — disassembler/still-passed
BAN	178	put my ear against it	one-human-sentence breakdown — disassembler/still-passed
BAN	178	current pending sector	outro non-resolution, the field goes up by one — disassembler/still-passed
BAN	178	self-assessment test result	the failing drive that certifies itself healthy — disassembler/still-passed
BAN	179	build environment is sane	build as configure output — disassembler/not-unix
BAN	179	NOT UNIX	shouted-anchor drop on a recursive acronym — disassembler/not-unix
BAN	179	not thanked anybody	one-human-sentence breakdown, gratitude — disassembler/not-unix
BAN	179	cannot create executables	outro non-resolution in prose — disassembler/not-unix
BAN	179	is not an emulator	recursive acronyms as a naming culture — disassembler/not-unix
BAN	181	the same four words	build as one list ranked two ways — disassembler/worse-is-better
BAN	181	WORSE IS BETTER	shouted-anchor drop carrying a thesis — disassembler/worse-is-better
BAN	181	arguing for the other thing	one-human-sentence breakdown, recantation — disassembler/worse-is-better
BAN	181	improve it later	outro as a promise nobody keeps — disassembler/worse-is-better
BAN	182	mending apparatus	build as a fault log downgrading itself — disassembler/the-machine-stops
BAN	182	THE MACHINE STOPS	shouted-anchor drop — disassembler/the-machine-stops
BAN	182	not send the picture	one-human-sentence breakdown, presence — disassembler/the-machine-stops
BAN	182	blessed is the Machine	outro as doctrine — disassembler/the-machine-stops
BAN	182	defect is in your ear	fault reclassified onto the complainant — disassembler/the-machine-stops
BAN	183	no callers	inventory of what came out — disassembler/no-callers
BAN	183	the mock for the interface	dead abstraction escalation — disassembler/no-callers
BAN	183	told my wife about it	one-human-sentence breakdown, joy — disassembler/no-callers
BAN	183	nothing there at all	outro as an inventory of absence — disassembler/no-callers
BAN	184	directive four	build as a rule set with a hole in it — disassembler/directive-four
BAN	184	\bCLASSIFIED	second drop that changes one word — disassembler/directive-four
BAN	184	not allowed to read	one-human-sentence breakdown, governed by something withheld — disassembler/directive-four
BAN	184	serve the public trust	ending by omission — disassembler/directive-four
BAN	185	\bAS DESIGNED	shouted-anchor drop as a resolution status — disassembler/as-designed
BAN	185	prevented nothing	purpose stated once, behaviour for the rest — disassembler/as-designed
BAN	185	agreed what it was for	one-human-sentence breakdown, complicity in the purpose — disassembler/as-designed
BAN	185	no changes were requested	outro as continuation — disassembler/as-designed
BAN	186	open positions in this county	build as documented praise with a job-board turn — disassembler/admired-not-used
BAN	186	NOT USED	shouted-anchor drop as two field values — disassembler/admired-not-used
BAN	186	written a line of it	one-human-sentence breakdown, admiration without adoption — disassembler/admired-not-used
BAN	186	the list is not reviewed	outro as an unwithdrawn recommendation — disassembler/admired-not-used
BAN	187	amplification factor	small question and large answer — disassembler/ask-it-the-time
BAN	187	ASK IT THE TIME	shouted-anchor drop as imperative — disassembler/ask-it-the-time
BAN	187	set my watch by it	one-human-sentence breakdown, time and reliability — disassembler/ask-it-the-time
BAN	187	that was always the fix	outro as a trivial remedy — disassembler/ask-it-the-time
BAN	187	reason to check who is asking	the service weaponised by working correctly — disassembler/ask-it-the-time
BAN	188	seriously, this cannot happen	build as strata, one comment thread over years — disassembler/leave-it
BAN	188	\bUNREACHABLE	shouted-anchor drop, compiler string plus maintenance decision — disassembler/leave-it
BAN	188	stranger left me a note	one-human-sentence breakdown, inheritance from a predecessor — disassembler/leave-it
BAN	188	the branch is still there	outro as endurance — disassembler/leave-it
BAN	188	it happens more in December	the defensive comment and the handler beneath it — disassembler/leave-it
BAN	189	three vertical dots	build as a screen with no words on it — disassembler/hover-to-find-out
BAN	189	HOVER TO FIND OUT	shouted-anchor drop, instruction and translation — disassembler/hover-to-find-out
BAN	189	less than a photograph	one-human-sentence breakdown, old enough to know the object — disassembler/hover-to-find-out
BAN	189	aria label: save	outro as redundant restoration — disassembler/hover-to-find-out
BAN	189	not mean the same later	pictograms described rather than named — disassembler/hover-to-find-out
BAN	190	paste was glue	build as a vocabulary of fossils — disassembler/carbon-copy
BAN	190	BLIND CARBON COPY	shouted-anchor drop, dead technology in daily use — disassembler/carbon-copy
BAN	190	explained the scissors	one-human-sentence breakdown, being politely humoured — disassembler/carbon-copy
BAN	190	building off the M4	outro as a fossil currently being formed — disassembler/carbon-copy
BAN	191	there is no reflex	build as a device performing an absent mechanism — disassembler/there-is-no-shutter
BAN	191	THERE IS NO SHUTTER	shouted-anchor drop, denial and instruction — disassembler/there-is-no-shutter
BAN	191	know it is not a noise	one-human-sentence breakdown, knowingly enjoying a fake — disassembler/there-is-no-shutter
BAN	191	lens: none fitted	outro as metadata for absent hardware — disassembler/there-is-no-shutter
BAN	191	light leak was a fault	faults reintroduced as features — disassembler/there-is-no-shutter
BAN	192	what turns when you scroll	build as unanswered questions — disassembler/where-does-it-go
BAN	192	WHERE DO YOU PUT THE FILM	shouted-anchor drop, question and non-answer — disassembler/where-does-it-go
BAN	192	did not know where it went either	one-human-sentence breakdown, professional ignorance — disassembler/where-does-it-go
BAN	192	until something else needs the space	outro, the one question answered — disassembler/where-does-it-go
BAN	192	NOBODY WROTE THAT DOWN	knowledge never recorded because everybody had it — disassembler/where-does-it-go
BAN	193	hexagon drawn on a planning map	build as a name wrong at every layer — disassembler/it-is-a-radio
BAN	193	IT IS A RADIO	shouted-anchor drop as a reclassification — disassembler/it-is-a-radio
BAN	193	Peapod on the CB	one-human-sentence breakdown, an earlier relationship with the technology — disassembler/it-is-a-radio
BAN	193	there is nothing listening	outro, the object stripped to its nature — disassembler/it-is-a-radio
BAN	193	transmits its position continuously	the category error under the name — disassembler/it-is-a-radio
BAN	194	uncommitted pile is getting large	build as the assistant's own advice quoted — disassembler/commit-it
BAN	194	COMMIT IT	shouted-anchor drop, instruction and reward — disassembler/commit-it
BAN	194	being protected from	one-human-sentence breakdown, unexamined compliance — disassembler/commit-it
BAN	194	nothing has ever gone wrong	outro as the missing consequence — disassembler/commit-it
BAN	195	create profiles for personalised	build as consent-framework boilerplate — disassembler/trusted-third-parties
BAN	195	TRUSTED THIRD PARTIES	shouted-anchor drop, two undefined terms of art — disassembler/trusted-third-parties
BAN	195	all the way through once, on a train	one-human-sentence breakdown, futile diligence — disassembler/trusted-third-parties
BAN	195	for this device only	outro as a narrowing scope — disassembler/trusted-third-parties
BAN	195	objected to individually	boilerplate nobody reads — disassembler/trusted-third-parties
BAN	196	cannot tell by looking	build as a name disproved word by word — disassembler/not-a-bus
BAN	196	NOT A BUS	three-line shouted-anchor drop — disassembler/not-a-bus
BAN	196	only works the other way round	one-human-sentence breakdown, private knowledge of a broken object — disassembler/not-a-bus
BAN	196	gen one by one	outro, three names for one unchanged thing — disassembler/not-a-bus
BAN	196	a tree of hubs	the identical connector that does different things — disassembler/not-a-bus
BAN	197	nobody asks options	complete vocabulary spoken with two words of it — disassembler/get-and-post
BAN	197	GET AND POST	shouted-anchor drop, what survives and what waits — disassembler/get-and-post
BAN	197	on purpose, and nobody noticed	one-human-sentence breakdown, unnoticed thoroughness — disassembler/get-and-post
BAN	197	I.m a teapot	outro, a joke that became infrastructure — disassembler/get-and-post
BAN	197	specified and not wired up	capability maintained and forbidden — disassembler/get-and-post
BAN	198	dot on a line by itself	protocol transcript run in the wrong tool — disassembler/in-gawk
BAN	198	IN GAWK	shouted-anchor drop, success code and indictment — disassembler/in-gawk
BAN	198	not supposed to be able to do this	one-human-sentence breakdown, conventional prohibition — disassembler/in-gawk
BAN	198	not on the diagram	outro, undocumented load-bearing infrastructure — disassembler/in-gawk
BAN	199	rfork became clone	inventory of ideas that escaped a dead system — disassembler/poorly-implemented
BAN	199	POORLY IMPLEMENTED	shouted-anchor drop from a borrowed aphorism — disassembler/poorly-implemented
BAN	199	going to tell them	one-human-sentence breakdown, knowledge not transmitted — disassembler/poorly-implemented
BAN	199	page you opened today	outro, the largest unnoticed inheritance — disassembler/poorly-implemented
BAN	199	credited on the screen	the losing system's ideas inside the winners — disassembler/poorly-implemented
BAN	200	shipped inside something else	league table nobody publishes — disassembler/count-the-handsets
BAN	200	COUNT THE HANDSETS	shouted-anchor drop as a method — disassembler/count-the-handsets
BAN	200	think was the small one	one-human-sentence breakdown, auditing your own assumption — disassembler/count-the-handsets
BAN	200	on their own website	outro, a fact published where nobody looks — disassembler/count-the-handsets
BAN	200	Prolog interpreter in Windows NT	league table nobody publishes — disassembler/count-the-handsets
BAN	201	configures the audit log	escalating inventory of doors — disassembler/break-glass
BAN	201	BREAK GLASS	shouted-anchor drop, control and justification — disassembler/break-glass
BAN	201	Mine is still there	one-human-sentence breakdown, his own bypass still live — disassembler/break-glass
BAN	201	created: before the log	outro, a record predating recording — disassembler/break-glass
BAN	201	insert it into the compiler	the designer's own exception — disassembler/break-glass
BAN	202	already recordings	build as observability latency itemised — disassembler/already-happened
BAN	202	IT ALREADY HAPPENED	shouted-anchor drop, finding and measurement — disassembler/already-happened
BAN	202	ever fixed was already over	one-human-sentence breakdown, response as archaeology — disassembler/already-happened
BAN	202	after that it is a shape	outro, memory degrading on a schedule — disassembler/already-happened
BAN	203	oppose their own proper function	build as published axioms — disassembler/cannot-change-one-thing
BAN	203	CANNOT CHANGE	shouted-anchor drop as a closed trap — disassembler/cannot-change-one-thing
BAN	203	name on the proposals	one-human-sentence breakdown, withdrawal from advocacy — disassembler/cannot-change-one-thing
BAN	203	whatever is reported to the system	outro as a citation — disassembler/cannot-change-one-thing
BAN	204	metric that autoscaling is causing	build as a runaway loop — disassembler/retry
BAN	204	BACK OFF	shouted-anchor drop enacting its own subject — disassembler/retry
BAN	204	fewer of us there were	one-human-sentence breakdown, the loop running on people — disassembler/retry
BAN	204	need the cause any more	outro as metastable failure — disassembler/retry
BAN	204	is the correct behaviour	every step correct, the sum catastrophic — disassembler/retry
BAN	205	was a fix for	chain of fixes closing into a circle — disassembler/that-was-the-fix
BAN	205	THAT WAS THE FIX	shouted-anchor drop as receding justification — disassembler/that-was-the-fix
BAN	205	shell script underneath	one-human-sentence breakdown, the uncredited foundation — disassembler/that-was-the-fix
BAN	205	proposal is very well written	outro as the next iteration beginning — disassembler/that-was-the-fix
BAN	206	would not work on another one	two-movement build, probe and system — disassembler/both-ways
BAN	206	THE PROBE AS WELL	shouted-anchor drop naming the symmetry — disassembler/both-ways
BAN	206	start keeping its hours	one-human-sentence breakdown, the watcher altered — disassembler/both-ways
BAN	206	last one is not monitored	outro as a regress that stops arbitrarily — disassembler/both-ways
BAN	206	bug is not gone	the heisenbug beat — disassembler/both-ways
BAN	207	no yapping	build as incantations people actually type — disassembler/do-not-make-mistakes
BAN	207	DO NOT MAKE MISTAKES	shouted-anchor drop, two impossible instructions — disassembler/do-not-make-mistakes
BAN	207	machine to try harder	one-human-sentence breakdown, addressing a machine as if it had volition — disassembler/do-not-make-mistakes
BAN	207	measurably works	outro as the exception that undoes the joke — disassembler/do-not-make-mistakes
BAN	207	no switch behind any of them	prompting as invocation — disassembler/do-not-make-mistakes
BAN	208	took three incidents to see	build as a ladder with attrition — disassembler/not-action
BAN	208	WISDOM IS NOT ACTION	shouted-anchor drop stating the gap — disassembler/not-action
BAN	208	accepted every word of it	one-human-sentence breakdown, agreement instead of action — disassembler/not-action
BAN	208	none of that is the problem	outro returning to the bottom of the ladder — disassembler/not-action
BAN	209	one plugin	inventory of cleverness, each item defensible — disassembler/somebody-clever
BAN	209	TOOK SOMEBODY CLEVER	shouted-anchor drop, a credit that indicts — disassembler/somebody-clever
BAN	209	only person who can still change it	one-human-sentence breakdown, trapped by your own cleverness — disassembler/somebody-clever
BAN	209	text file and a cron job	outro as a counterfactual — disassembler/somebody-clever
BAN	209	that is the problem	the editorial line — disassembler/somebody-clever
BAN	210	that is subtraction	build as a proof followed by its evidence — disassembler/you-wrote-this
BAN	210	YOU WROTE THIS	shouted-anchor drop, accusation with a citation — disassembler/you-wrote-this
BAN	210	had to print it out	one-human-sentence breakdown, beaten by your own work — disassembler/you-wrote-this
BAN	210	does not explain why	outro as partial documentation — disassembler/you-wrote-this
BAN	210	the reviewer wrote: clever	the compliment that was the warning — disassembler/you-wrote-this
BAN	211	give up the general case	ledger of trades, both columns — disassembler/one-case-only
BAN	211	ONE CASE ONLY	shouted-anchor drop, constraint and result — disassembler/one-case-only
BAN	211	half my career	one-human-sentence breakdown, a lesson learned slowly — disassembler/one-case-only
BAN	211	nothing to decide since	outro as an absence of decisions — disassembler/one-case-only
BAN	211	none of this is laziness	the guard against misreading restraint as sloth — disassembler/one-case-only
BAN	212	did not happen has no name	build as a year of invisible work — disassembler/nothing-happened
BAN	212	THAT WAS THE GOOD ONE	shouted-anchor drop revaluing its first line — disassembler/nothing-happened
BAN	212	looked exactly like doing nothing	one-human-sentence breakdown, excellence as idleness — disassembler/nothing-happened
BAN	212	it is a fair question	outro conceding the other side — disassembler/nothing-happened
BAN	213	schema language for the schema	build as a family tree — disassembler/more-angle-brackets
BAN	213	MORE ANGLE BRACKETS	shouted-anchor drop, the remedy that caused it — disassembler/more-angle-brackets
BAN	213	year when I was good at this	one-human-sentence breakdown, expertise that expired — disassembler/more-angle-brackets
